id;username;content;clean;orang 1;orang 2;orang 3;hasil;;;
1590523339516567555;kamubelumtaukan;"Ikuti Arahan Presiden Jokowi, 1.849 Nelayan dan Tukang Ojek Di Ambon Akan Terima Bansos!
#JokowiHebat 

Selamat Hari Pahlawan Tango Setuju Gus Lany Pagiiii Kamis Bangsa jeon wonwoo sinergi tni polri Politik Kelleher #WakandaForeverID https://t.co/tI0JTtPqxL";ikuti arahan presiden jokowi nelayan dan tukang ojek di ambon akan terima bansos selamat hari pahlawan tango setuju gus lany pagii kamis bangsa jeon wonwoo sinergi tni polri politik kelleher;0;1;1;1;;;
1590522867313414146;anishartanto;@izraseven @teddykusumaw @DokterTifa Kalo koruptor koruptor saja.. Jangan pilih2 bansos.. Semua koruptor gitu.. Atau karena yang bansos partai sainganmu.. Mustinya Semua Koruptor di Indonesia di hukum mati.. Gak liat partainya apa.. Dah sana ajukan ke DPR biar di buat UU nya..;kalo koruptor saja jangan bansos semua koruptor gitu atau karena yang bansos partai sainganmu mustinya semua koruptor di indonesia di hukum mati gak liat partainya apa dah sana ajukan ke dpr biar di buat uu nya;1;-1;-1;-1;;;
1590522225127755777;PolsekJae;Keren! Inilah Penampakan Penyaluran Bansos Presiden RI Untuk Korban Gempa Taput https://t.co/4XeuXQvWhS;keren inilah penampakan penyaluran bansos presiden ri untuk korban gempa taput;1;1;0;1;;;
1590521759731978240;PolsekJae;Begini Penampakan Penyaluran Bansos Presiden RI Untuk Korban Gempa Taput https://t.co/qWCH9rwkbP;begini penampakan penyaluran bansos presiden ri untuk korban gempa taput;0;0;0;0;;;
1590518621339791361;izraseven;"@anishartanto @teddykusumaw @DokterTifa Mestinya KORUPTOR BANSOS di SWITCH OFF / dimatikan dulu.

Berharap Koruptor di HUKUM MATI

Ternyata HUKUM nya yang MATI. https://t.co/oRBXHn372J";mestinya koruptor bansos di switch off dimatikan dulu berharap koruptor di hukum mati ternyata hukum nya yang mati;-1;-1;0;-1;;;
1590518219101863936;jumatpon66;@guzel_amare @basuki_btp Ingat @basuki_btp alias ahok ingat isi kakus, identik dg septictank, ingat gonggongam anjing di balik pagar, ingat tong kosong nyaring bunyinya.;ingat alias ahok ingat isi kakus identik dg septictank ingat gonggongam anjing di balik pagar ingat tong kosong nyaring bunyinya;-1;-1;0;-1;;;
1590517219452416001;RutszarShka;ini bansos Blue Archive enggak main2 eh;ini bansos blue archive enggak eh;0;0;0;0;;;
1590515629282693120;Sugiant10486974;@IrSuwaji3 @MuhiqR @ChusnulCh__ @ganjarpranowo Udah dpt bansos blm lol?;udah dpt bansos blm lol;0;0;1;0;;;
1590515380686295041;posbakumpranaja;Anggaran Bansos Ditambah Rp439 Miliar, BLT Anak Yatim Cair November https://t.co/sjpf0N5q1h;anggaran bansos ditambah miliar blt anak yatim cair november;0;1;1;1;;;
1590511404230250496;Anggita_lung;"Presiden @jokowi memastikan masyarakat akan kembali menerima bansos berupa bantuan langsung tunai bahan bakar minyak (BLT BBM) tahap 2 akhir November 2022.
Hal ini dikemukakan Jokowi saat mengunjungi Pasar Muntok di Kabupaten Bangka Barat, Kepulauan Bangka Belitung. https://t.co/eGRMTVqrXl";presiden memastikan masyarakat akan kembali menerima bansos berupa bantuan langsung tunai bahan bakar minyak blt bbm tahap akhir november hal ini dikemukakan jokowi saat mengunjungi pasar muntok di kabupaten bangka barat kepulauan bangka belitung;0;1;1;1;;;
1590510017245216768;895jizfm;"Saatnya Info Terkini di #SEMPAG :
- Warga Minta Perbaikan Jembatan Glagah Dipercepat
- Bansos Baru Senilai Rp493 Miliar untuk Lansia, Disabilitas dan Yatim Piatu akan Dicairkan November dan Desember
- Jokowi Menelepon Putin untuk Hadir di G20

Streaming: https://t.co/BXui8kKlov";saatnya info terkini di warga minta perbaikan jembatan glagah dipercepat bansos baru senilai miliar untuk lansia disabilitas dan yatim piatu akan dicairkan november dan desember jokowi menelepon putin untuk hadir di streaming;0;0;0;0;;;
1590506829582417920;za2ng2509;Bansos November 2022 Cair Loh, Jutaan Rupiah Siap Masuk Rekening! : Okezone Economy https://t.co/mNybyNSnyB;bansos november cair loh jutaan rupiah siap masuk rekening okezone economy;0;0;0;0;;;
1590506769591468033;skybenar;@TheEagle_BEN @jokowi Lebih banyakan kasusnyaaaaa ...., anggota ppks, kanjuruhan,  km50, utang negara, dana bansos, anaknya, dll.....;lebih banyakan kasusnyaa anggota ppks kanjuruhan utang negara dana bansos anaknya dll;0;-1;-1;-1;;;
1590503894530293760;pikiran_rakyat;Syarat dan Mekanisme Pendaftaran Jadi Penerima Bansos PKH Ibu Hamil 2023 agar Dapat Bantuan Rp3 Juta https://t.co/AhETEvbBjC https://t.co/pwja1g3B69;syarat dan mekanisme pendaftaran jadi penerima bansos pkh ibu hamil agar dapat bantuan juta;0;0;0;0;;;
1590500367221272576;HerySus06813236;Rabu (9/11), Hery, Zaiful Luhkan Kab.Bangkalan, Nelayan Bangkalan, Pendampingan penyaluran Bansos dampak BBM dari Dinas Kelautan dan Perikanan Prov. Jatim. #GiatLuhkaSatminkalBWI #Bangkalan @bppp_banyuwangi @brsdm_kp @puslatluhkp @kkpgoid @djpt_kkp https://t.co/CPCjGLCpJl;rabu hery zaiful luhkan kab bangkalan nelayan bangkalan pendampingan penyaluran bansos dampak bbm dari dinas kelautan dan perikanan prov jatim;0;0;0;0;;;
1590495473974284288;panji_sdqi;Selain melakukan senam asik, Relawan Puan bersama ibu-ibu juga siap mendukung Puan Maharani menjadi Presiden dengan deklarasi dukungan. Relawan berikan bansos sembako dengan sasaran warga wong cilik di sekitar Kecamatan Karanganyar. https://t.co/lvy044j9TA Kawal Puan Capres;selain melakukan senam asik relawan puan bersama ibu juga siap mendukung puan maharani menjadi presiden dengan deklarasi dukungan relawan berikan bansos sembako dengan sasaran warga wong cilik di sekitar kecamatan karanganyar kawal puan capres;1;1;0;1;;;
1590492208221790209;za2ng2509;Bansos Baru Senilai Rp493 Miliar untuk Lansia, Disabilitas dan Yatim Piatu akan Dicairkan November dan Desember : Okezone Nasional https://t.co/i4Ewi8vjz1;bansos baru senilai miliar untuk lansia disabilitas dan yatim piatu akan dicairkan november dan desember okezone nasional;0;0;0;0;;;
1590492090701488128;okezonenews;Bansos Baru Senilai Rp493 Miliar untuk Lansia, Disabilitas dan Yatim Piatu akan Dicairkan November dan Desember       #LengkapCepatBeritanya #BeritaTerkini #Berita #News #BeritaNasional . https://t.co/8IAXsj7efK;bansos baru senilai miliar untuk lansia disabilitas dan yatim piatu akan dicairkan november dan desember;0;0;0;0;;;
1590491308237651968;phy7klaten12121;"@zhekoes @MudasirRomini @Dennysiregar7 Yang Maling Dana BANSOS kader PDIP!
Yang KoRUPSI SUMBER WARAS si Hoax!";yang maling dana bansos kader pdi p yangbkorupsi sumber waras si hoaxs;-1;-1;0;-1;;;
1590491257448837120;KhoHiWanKho1;@daeng_pole @deditelaumbanu4 @RinalDelapanen2 Ada manusia terima Bansos, BLT tapi tidak tau berterima kasih. Memang sudah genetikanya;ada manusia terima bansos blt tapi tidak tau berterima kasih memang sudah genetika nya;-1;-1;0;-1;;;
1590490815960604672;pikiran_rakyat;BPNT November 2022 Bisa Ditarik Tunai? Begini Tata Cara Pencairan Bansos Rp200.000 https://t.co/PLl576293J https://t.co/gnrZKE3kyn;bpnt november bisa ditarik tunai begini tata cara pencairan bansos;0;0;0;0;;;
1590489360604200962;JustAFreeStyle;"@ken__cett @Nusaibah02 Itu pertanyaan buatlu dongo. 😂

Hti itu saudara bagi org muslim. Mereka gak bikin kerusukan dan korup bansos.

Jgn lupa senyum gaes https://t.co/G1tJCfAJtp";itu pertanyaan buatlu dongo hti itu saudara bagi org muslim mereka gak bikin kerusukan dan korup bansos jgn lupa senyum gaes;1;1;0;1;;;
1590488581088620546;halopekerja;"KJP Plus November 2022 cair hari ini ke rekening? Cek info resmi dari Disdik DKI Jakarta di sini.

https://t.co/Ho57Jlj1GG";kjp plus november cair hari ini ke rekening cek info resmi dari disdik dki jakarta di sini;0;0;0;0;;;
1590488153592414209;siscalfianty;Mendagri Minta Pemda Optimalkan Sisa Anggaran untuk Belanja Tak Terduga dan Bansos https://t.co/wK1zpz994Z https://t.co/vWMuELjwdZ;mendagri minta pemda optimalkan sisa anggaran untuk belanja tak terduga dan bansos;0;0;0;0;;;
1590486481596223488;nusantara_one;@FirzaHusain Bansos Jokowi juga mereka doyan, bahkan marah marah jika ga kebagian;bansos jokowi juga mereka doyan bahkan marah jika ga kebagian;-1;-1;0;-1;;;
1590486401002668033;kusukabangchan;Eh gua bawa freebies pake totebag bansos diomelin pemerintah gak si;eh gua bawa freebies pake totebag bansos diomelin pemerintah gak si;0;0;1;0;;;
1590486149319266305;JustAFreeStyle;"@WayroonWaz @troyarthurw @kotakmakan @mouldie_sep Buzzer apa? Buzzer koruptor bansos? Atau buzzer mafia minyak goreng? 😂

Gua sejak awal bahas itu lho, tapi perasaan g ada yg bayar gua soal itu, dan juga g dibayar sama kelomppk yg ada korup bansos dan juga yg jadi mafia minyak goreng 😂";buzzer apa buzzer koruptor bansos atau buzzer mafia minyak goreng gua sejak awal bahas itu lho tapi perasaan g ada yg bayar gua soal itu dan juga g dibayar sama kelomppk yg ada korup bansos dan juga yg jadi mafia minyak goreng;1;1;1;1;;;
1590485778408542208;JustAFreeStyle;"@Ki7ing @WayroonWaz @troyarthurw @kotakmakan @mouldie_sep Etapi etapi gua nyuruh jagain bansos itu gak guyon, lho. soalnya vonis koruptor bansos dikurangi akibat dibully rakyat itu serius. Serius dungunya, maksudnya.

Jgn lupa senyum gaes https://t.co/zsnfnwqsAA";etapi gua nyuruh jagain bansos itu gak guyon lho soalnya vonis koruptor bansos dikurangi akibat dibully rakyat itu serius dungunya maksudnya jgn lupa senyum gaes;-1;-1;0;-1;;;
1590484802079457281;JustAFreeStyle;"@troyarthurw @WayroonWaz @kotakmakan @mouldie_sep Justru itu kritiknya, goblok. Klo elu bisa nuding pihak lain sbg upaya sentimen politik elu, mestinya energi elu itu bisa buat jagain bansos, soalnya kawanlu itu kebaperan saat diadili. Merengek minta dibebasin krn g kuat dibully publik. 😂

Jgn lupa senyum gaes https://t.co/FoRHxPvXYV";justru itu kritiknya goblok klo elu bisa nuding pihak lain sbg upaya sentimen politik elu mestinya energi elu itu bisa buat jagain bansos soalnya kawanlu itu kebaperan saat diadili merengek minta dibebasin krn g kuat dibully publik jgn lupa senyum gaes;-1;-1;0;-1;;;
1590479372343218176;Mujilah20982075;@VBetington @CNNIndonesia Bilang saja kadrun butuh bansos 😂😂 ga usah munafik 😌;bilang saja kadrun butuh bansos ga usah munafik;-1;-1;0;-1;;;
1590478508127834112;zhekoes;@NdoBos_ @Dennysiregar7 Si miskin bicara Esemka ,untung bansos dari pemerintah yg di benci lancar bisa untuk terus hidup. Menikmati sambil menghujat yg memberi KADRUNISTA;si miskin bicara esemka untung bansos dari pemerintah yg di benci lancar bisa untuk terus hidup menikmati sambil menghujat yg memberi kadrunista;-1;-1;0;-1;;;
1590478065481940992;akbarbdp_24;@FiersaBesari sepertinya ada bansos mau datang mwehehe;sepertinya ada bansos mau datang mwehehe;0;0;0;0;;;
1590477668742750209;KelvinH60434047;@IrSuwaji3 @sabya1141 @ChusnulCh__ @ganjarpranowo Masak Ir..ngarep bansos😀😀😀😀;masak ir ngarep bansos;-1;-1;0;-1;;;
1590477398004617217;icool18;bansos stb gambar partai mana nih,klw duit cepet abis..klw stb masih kepakai sampai 2024;bansos stb gambar partai mana nih klw duit cepet abis klw stb masih kepakai sampai;0;0;0;0;;;
1590467287479644160;woro_woroo2;"Mendagri Tito Karnavian minta Pemda optimalisasi Belanja Tidak Terduga dak Bansos
@jokowi #indonesiamaju https://t.co/msJqm7qBQW";mendagri tito karnavian minta pemda optimalisasi belanja tidak terduga dak bansos;0;0;0;0;;;
1590466880590221313;kakworo;"Pemda didesak optimalisasi BTT dan Bansos utk hal-hal yg berhubungan dengan emergency bencana

@jokowi #indonesiamaju https://t.co/mwFar6R3lo";pemda didesak optimalisasi btt dan bansos utk hal yg berhubungan dengan emergency bencana;0;0;0;0;;;
1590463917637406720;zhekoes;@MudasirRomini @Dennysiregar7 Komen para penikmat bansos  kadrunista pekok gokil gokil 💃💃💃🤣🤣🤣;komen para penikmat bansos kadrunista pekok gokil;1;1;0;1;;;
1590460889727401984;sar_nono065;"@OkaSaptono2 @patualanggaAsse Sayang rakyat tergantung bansos....!!! 
Tahu kan arahnya, pendidikan di buat mahal?";sayang rakyat tergantung bansos tahu kan arahnya pendidikan di buat mahal;-1;-1;0;-1;;;
1590452642828124160;kisnawachie85;"@BangEdiii Janji yang ditepati
Memberikan Bansos kepada orang elit (ekonomi sulit) misal Prakerja, PKH dll

Yg gak ditepati
Dulu janji gak akan menaikkan BBM tpi nyatane BBM selalu naik bikin rakyat kecil mau naik motor serasa tercekik karena bensin mahal. #JanjiPadaRakyat";janji yang ditepati memberikan bansos kepada orang elit ekonomi sulit misal prakerja pkh dll yg gak ditepati dulu janji gak akan menaikkan bbm tpi nyatane bbm selalu naik bikin rakyat kecil mau naik motor serasa tercekik karena bensin mahal;0;-1;-1;-1;;;
1590445288959143936;AnitaNi21330062;@FirzaHusain Eh tolol jokowi bangun itu pake duit pajak rakyat..emangnya dibikin buat elu doang bong. Emangnya elu doang yg bayar pajak..gerombolanlu tuh yg lbh sering makan bansos.;eh tolol jokowi bangun itu pake duit pajak rakyat emangnya dibikin buat elu doang bong emangnya elu doang yg bayar pajak gerombolanlu tuh yg lbh sering makan bansos;-1;-1;0;-1;;;
1590438532308692992;suroomenggolo;@IrSuwaji3 @03__nakula Kere men to pk jeh ngarep bansos . Hidup masih susah ja kok pake memghujat anies .🤣🤣🤣;kere men to pk jeh ngarep bansos hidup masih susah ja kok pake memghujat anies;-1;-1;0;-1;;;
1590431905820053504;Supardi92257017;Ratusan Buruh Pabrik Rokok dan Perempuan Kepala Keluarga Terima Bansos dari Pemkot Pasuruan | https://t.co/zTatJrB1DN - Berita Terkini - Cepat, Lugas dan Akurat https://t.co/OnjlpVHSWr;ratusan buruh pabrik rokok dan perempuan kepala keluarga terima bansos dari pemkot pasuruan berita terkini cepat lugas dan akurat;0;1;1;1;;;
1590420138893144066;indra_patra;@BPJSTKinfo @KemensosRI Saya memang tidak menerima PKH, Tapi Nama Di Cek Bansos Ada sebagai penerima PKH gmna @KemensosRI , sudah lebih setahun nama saya digantung, PKH tidak dapat BSU tidak terverifikasi #korbanPKH;saya memang tidak menerima pkh tapi nama di cek bansos ada sebagai penerima pkh gmna sudah lebih setahun nama saya digantung pkh tidak dapat bsu tidak terverifikasi;-1;-1;0;-1;;;
1590416117373505536;indra_patra;Istri Masih Tercatat Sebagai Penerima PKH sudah lebih setahun tidak menerima Karena dianggap sudah tidak masuk Komponen,dan KKS Tidak diberikan oleh Bank,tapi nama masih ada di cek bansos dan Masih Aktif,Ini sangat Merugikan Sehingga BSU saya tidak Lolos @KemensosRI @BPJSTKinfo;istri masih tercatat sebagai penerima pkh sudah lebih setahun tidak menerima karena dianggap sudah tidak masuk komponen dan kks tidak diberikan oleh bank tapi nama masih ada di cek bansos dan masih aktif ini sangat merugikan sehingga bsu saya tidak lolos;-1;-1;0;-1;;;
1590411856992423939;lebakbansel;Bupati Iti Bagikan Bansos BBM di Lebak, Target 7325  Penerima Manfaat https://t.co/6Y3tJ7Fu0S;bupati iti bagikan bansos bbm di lebak target penerima manfaat;0;1;1;1;;;
1590400588504010755;NusantaraIndone;"@baharirwan2 Lahir pake BPJS di Indo, kebangsaan palestin.
Hari2 makannya nunggu bansos, dpt bansos 1 tas tdk bersyukur, padahal biasanya cm dpt 1 nasbung bergambar goodbener jkt";lahir pake bpjs di indo kebangsaan palestin makannya nunggu bansos dpt bansos tas tdk bersyukur padahal biasanya cm dpt nasbung bergambar goodbener jkt;-1;-1;0;-1;;;
1590394663248486400;salinanfiksi;"https://t.co/kaVZUoyAag 💔💔💔💔💔 kau hncurkan ak dgn sikapmu,,,,,

Masama #bansos /j";kau hncurkan ak dgn sikapmu masama j;-1;-1;0;-1;;;
1590389478065340419;aphroditeyowx;@hime1004_ iya ya kak udah kek antri bansos pasti yak🤣;iya ya kak udah kek antri bansos pasti yak;0;0;0;0;;;
1590386460594929664;wanspati;@IrSuwaji3 @zul_mlt @Miduk17 Tenang Mbah tar kalo anis yg jd presiden bansos gk bakal telat buat km mbah, jd gk usah curhat di medsos nunggu2 bansos cair.;tenang mbah tar kalo anis yg jd presiden bansos gk bakal telat buat km mbah jd gk usah curhat di medsos bansos cair;1;1;0;1;;;
1590384545735806981;PolresPematang1;"Kapolres Pematang Siantar Laksanakan Kegiatan Pemberian Bansos Mabes Polri Dan Polda Sumut Peduli Dalam Rangka Tranformasi Menuju Polri Yang Presisi
#polripresisi https://t.co/LBjIamorcV";kapolres pematang siantar laksanakan kegiatan pemberian bansos mabes polri dan polda sumut peduli dalam rangka tranformasi menuju polri yang presisi;1;1;0;1;;;
1590384527868059649;wanspati;@IrSuwaji3 @MuhiqR @ChusnulCh__ @ganjarpranowo Daripada ngabacot mending ngantri ngambil bansos, bisa buat bayar hutang, dan makan sehari hari.;daripada ngabacot mending ngantri ngambil bansos bisa buat bayar hutang dan makan sehari hari;1;1;0;1;;;
1590383308017635329;yayanfbr;"@Eppoy89 klo gitu logikamu bagaimana dgn menteri sosial yg korupsi duit bansos pada masa pandemi pula, apakah bos si menteri yg nyuruh korupsi????
jika iya siapa bos si menteri???";klo gitu logikamu bagaimana dgn menteri sosial yg korupsi duit bansos pada masa pandemi pula apakah bos si menteri yg nyuruh korupsi jika iya siapa bos si menteri;0;-1;-1;-1;;;
1590382352098037760;berceletuk;Yg ku ingat dr depok adalah nimbun beras bansos di tanah kek apa sih 🤣🤣;yg ku ingat dr depok adalah nimbun beras bansos di tanah kek apa sih;0;0;0;0;;;
1590378011693821955;beritastenggara;"Cek Lagi Bansos November 2022, Masyarakat Bisa Dapat Rp200.000 hingga Rp3 Juta 

https://t.co/I4vyAhH2MX";cek lagi bansos november masyarakat bisa dapat hingga juta;0;0;0;0;;;
1590376752391819265;margorejo_pati;"Sambut Hari Ulang Tahun Brimob ke 77, Eks Brimob Nusantara Polsek Margorejo bangun empati dengan cara bagikan bansos kepada masyarakat yang membutuhkan di Ds. Penambuhan &amp; Desa Dadirejo Kec. Margorejo. AKP Dwi Kristiawan, S.H. mengatakan bahwa meski dengan cara yang sederhana https://t.co/kX6JHqtUC8";sambut hari ulang tahun brimob ke eks brimob nusantara polsek margorejo bangun empati dengan cara bagikan bansos kepada masyarakat yang membutuhkan di ds penambuhan amp desa dadirejo kec margorejo akp dwi kristiawan s h mengatakan bahwa meski dengan cara yang sederhana;1;1;0;1;;;
1590375882698657792;ElcapitanoTotti;Pemerintah daerah (Pemda) didesak segera mengoptimalkan penggunaan belanja tidak terduga (BTT) dan bantuan sosial (Bansos) di sisa tahun anggaran 2022. https://t.co/OI968sHiqA;pemerintah daerah pemda didesak segera mengoptimalkan penggunaan belanja tidak terduga btt dan bantuan sosial bansos di sisa tahun anggaran;0;0;0;0;;;
1590371115947687937;adyagastama;@tanyakanrl Gimana kalo bansos diwujudin dalam bentuk rokok aja sekalian 🤔;gimana kalo bansos diwujudin dalam bentuk rokok aja sekalian;0;0;0;0;;;
1590368096661143552;mass_ojol;@garpuxomay @sbyfess Korupsi bansos mbak;korupsi bansos mbak;-1;-1;0;-1;;;
1590367146131218432;jodie_pn;"@ApriliaLin Itu gak sbrp, dul... Ada yg lebih parah dan lebih menghancurkan Negeri ini... Dari Aseng2 Maling... Sampe BanSoS Orang Kecil di Grogot tikus Got... 
Blm lagi yg Jual Mimpi... Raja Bohong...";itu gak sbrp dul ada yg lebih parah dan lebih menghancurkan negeri ini dari maling sampe bansos orang kecil di grogot tikus got blm lagi yg jual mimpi raja bohong;-1;-1;0;-1;;;
1590366747374522369;yoriici;@lHiMERU ini bansos acara apaa;ini bansos acara apaa;0;0;0;0;;;
1590365962637029377;Klentingkuniing;Pemda didesak optimalisasi belanja tidak terguda (BTT) dan Bansos. https://t.co/PVnTsaMRQp;pemda didesak optimalisasi belanja tidak terguda btt dan bansos;0;0;0;0;;;
1590365408728862721;GaleriPapua;3.200 OAP di Mimika Terima Bansos Otsus, Plt Kadinsos: Jangan Bawa ke Kios Lalu Jual https://t.co/sjFICppHdV lewat @GaleriPapua;oap di mimika terima bansos otsus plt kadinsos jangan bawa ke kios lalu jual lewat;0;0;0;0;;;
1590363893402337280;YPardjono;@baharirwan2 Kirain kalau sudah berbendera Palestina tidak butuh bansos.😂😂😂;kirain kalau sudah berbendera palestina tidak butuh bansos;0;0;0;0;;;
1590362522707976194;FaisalA55496673;@ruhutsitompul Raja korupsi,perampok duit bansos,penjual aset negara,mau ganti pancasila,sarang anak cucu pki,kss harun masiku,eh ternyata kutu loncat,penjat 4 zaman lu jg ya?anakmu kamu telantarkan itu dosa besar;raja korupsi perampok duit bansos penjual aset negara mau ganti pancasila sarang anak cucu pki kss harun masiku eh ternyata kutu loncat penjat zaman lu jg ya anakmu kamu telantarkan itu dosa besar;-1;-1;0;-1;;;
1590359743457292288;retnosetyow4t;"Mendagri Bapak Tito Karnavian mendesak PEMDA untuk Optimalisasi Belanja Tidak Terduga ( BTT ) dan Bansos.

#JokowiGasPolPemulihanEkonomi https://t.co/vChK9fVWkc";mendagri bapak tito karnavian mendesak pemda untuk optimalisasi belanja tidak terduga btt dan bansos;-1;-1;0;-1;;;
1590359173245861890;lHiMERU;bansos b nya bacot;bansos b nya bacot;-1;-1;0;-1;;;
1590357650839326722;KONTOLSAKTI10;@IrSuwaji3 Karena mereka tidak nerima dana bansos https://t.co/AzuDlztaTf;karena mereka tidak nerima dana bansos;-1;-1;0;-1;;;
1590357497017438210;KONTOLSAKTI10;"@IrSuwaji3 @sabya1141 @ChusnulCh__ @ganjarpranowo Malu maluin lu anjeng 
Hidup masih dari  bansos sok ngehina orang 
Dasar kontol kau tolol";malu maluin lu anjeng hidup masih dari bansos sok ngehina orang dasar kontol kau tolol;-1;-1;0;-1;;;
1590354866253496320;yayanfbr;@IrSuwaji3 @HendraIsmail jgn diajak taruhan si tukang ingsinyur, lagi nungguin bansos ga cair2 katanya 🤣🤣🤣;jgn diajak taruhan si tukang ingsinyur lagi nungguin bansos ga katanya;-1;-1;0;-1;;;
1590352502834475009;faniazudit;"Presiden Jokowi pastikan pembagian Bansos mudah cepat dan tepat sasaran
Jambi Terimo BLT BBM
#BLTBBMBantuMasyarakat
#BansosBBMRingankanRakyat
#KPMPenyaluranBLTTepatSasaran
#SukseskanKebijakanPemerintah
#SubsidiBerkeadilanUntukMasaDepan";presiden jokowi pastikan pembagian bansos mudah cepat dan tepat sasaran jambi terimo blt bbm;1;1;0;1;;;
1590350790220468224;JustAFreeStyle;"@SOERIAAMIDJAYA @MataNajwa @jokowi Mending lu jagain bansos spy gak dimaling. Kawanlu itu kebaperan saat diadili, merengek minta dibebasin krn menderita dibully publik.

Jangan lupa senyum gaes https://t.co/3Ho8CmZNYX";mending lu jagain bansos spy gak dimaling kawanlu itu kebaperan saat diadili merengek minta dibebasin krn menderita dibully publik jangan lupa senyum gaes;-1;-1;0;-1;;;
1590349122846220288;yayanfbr;@IrSuwaji3 @VIVAcoid insinyur kopok, insinyur pengangguran cuman ngandelin bansos, bansosmu ga cair karna ditilep bendahara umum partai moncong putih yg menjabat mensos, tagih sono;insinyur kopok insinyur pengangguran cuman ngandelin bansos bansosmu ga cair karna ditilep bendahara umum partai moncong putih yg menjabat mensos tagih sono;-1;-1;0;-1;;;
1590346614631444485;mathsoul1;"@masaryaduta Nahh...anehnya @KPK_RI di bwh pimpinan bos Firly..
kasus mafia tambang pun blum ada actionnya tapi malah urus formula E &amp; komorbit para kontestan yg BUKAN dari kader parpol urusan bansos WONGCILIK..*masiku kader @PDIPerjuangan kau adlh contoh PENJARAH yg beruntung di REZIM INI";nahh anehnya di bwh pimpinan bos firly kasus mafia tambang pun blum ada actionnya tapi malah urus formula e amp komorbit para kontestan yg bukan dari kader parpol urusan bansos wongcilik masiku kader kau adlh contoh penjarah yg beruntung di rezim ini;-1;-1;0;-1;;;
1590344855678746624;sing_ayudewe;"Pemda didesak optimalisasi BTT dan Bansos

@jokowi #indonesiamaju https://t.co/zuWx1p9P6P";pemda didesak optimalisasi btt dan bansos;0;0;0;0;;;
1590344735641972737;megakumalasarie;Pemda didesak optimalkan belanja tidak terduga dan bansos https://t.co/3x2qZ9RizO;pemda didesak optimalkan belanja tidak terduga dan bansos;0;0;0;0;;;
1590344496209805312;PecanduKretek;@wiji_pri @panca66 Pelindo, Asabri Jiwasraya, bansos jamannya sapa?;pelindo asabri jiwasraya bansos jamannya sapa;0;0;0;0;;;
1590343847975874560;herilatief;@JafYaya2150 @53NN0_ @SoffiAgus @cagubnyinyir2 @Syarman59 @NogoSosroAsli @BHD_8 @sjahtie @Manse_Mangat @Candra4smara @antony_xenruang Kadrun jahat itu juga menikmati BPJS, Bansos, infrastruktur dibangun dimana-mana, tapi kadrun jahat itu gak pernah bersyukur tinggal di Indonesia.;kadrun jahat itu juga menikmati bpjs bansos infrastruktur dibangun dimana mana tapi kadrun jahat itu gak pernah bersyukur tinggal di indonesia;-1;-1;0;-1;;;
1590343793349623808;DNkoler;@itswin97 Biar dapet bansos kali ya 😄;biar dapet bansos kali ya;0;0;0;0;;;
1590340987003764736;gwiyouu;Yaa trims bansos nya 🫂 https://t.co/vHBpboCZyr;yaa trims bansos nya;1;1;0;1;;;
1590339928017481729;tanpanama_sih1;"@rury_83 @dadang2505 @BappDirgahayu @Dennysiregar7 Lah kunyuk goblok,  kalo dapat semua,  org2 kek lu yg ga tau diri ikut2an ngegarong stb nya kek bansos,  BLT,  dll. 
Dikatain miskin gengsi tp bansos diembat juga wkwkwk.  Goblok kok makin menjadi2.
Pemerintah pake data ya goblok,  ga kek kemauan otak lu yg goblok https://t.co/iqmuVlA7eq";lah kunyuk goblok kalo dapat semua kek lu yg ga tau diri ngegarong stb nya kek bansos blt dll dikatain miskin gengsi tp bansos diembat juga wkwkwk goblok kok makin pemerintah pake data ya goblok ga kek kemauan otak lu yg goblok;-1;-1;0;-1;;;
1590338847870963712;RanzKyleBuddies;Menteri Dalam Negeri Tito Karnavian mendesak pemerintah daerah (Pemda) segera melakukan optimalisasi penggunaan Belanja Tidak Terduga (BTT) dan bantuan sosial (Bansos) di sisa tahun anggaran. https://t.co/nPNlg33Lwb;menteri dalam negeri tito karnavian mendesak pemerintah daerah pemda segera melakukan optimalisasi penggunaan belanja tidak terduga btt dan bantuan sosial bansos di sisa tahun anggaran;-1;-1;0;-1;;;
1590336347021070336;inilahkorancom;Legislator Sayangkan Alokasi Bansos Tidak Merata | https://t.co/yZ8ut142dD;legislator sayangkan alokasi bansos tidak merata;-1;-1;0;-1;;;
1590335410336858112;rrantiagustia;"@tanyakanrl fakta, banyak  yg dapet bansos sembako minta d tuker ke uang tunai, alasannya buat kebutuhan lain eh malah beli rokok beli kuota.
sibuk nagih STB gratis dr pemerintah, yg dah dapat bagian malah pada dijualin.";fakta banyak yg dapet bansos sembako minta d tuker ke uang tunai alasannya buat kebutuhan lain eh malah beli rokok beli kuota sibuk nagih stb gratis dr pemerintah yg dah dapat bagian malah pada dijualin;-1;-1;1;-1;;;
1590332538740183041;RPanggaleh;@CNNIndonesia Anggarannya dikemanakan?!!! Disalurkan ke Madam Bansos? Atau dikorupsi oleh individu2 bos BRIN @brin_indonesia ?;anggarannya dikemanakan disalurkan ke madam bansos atau dikorupsi oleh bos brin;-1;-1;0;-1;;;
