Tweet ID;User;Tweet;orang 1;orang 2;orang 3;hasil
1579438312183720000;noranita300;sangat membanggakan! di most powerful women ada nama dirut pertamina ini beneran bukti kinerja beliau yg sangat baik 👍🏻;1;0;;#N/A
1579438041512710000;zyneduh;wah mantap nih di most powerful women ada nama ibu dirut pertamina juga guys keren banget beliau yah 🥰;1;0;;#N/A
1579437752709710000;patimah201;wah di most powerful women ada nama dirut pertamina nih guys keren bgt ya 🥰;1;0;;#N/A
1579437557351620000;kucingcuan_;shell antrian dah kaya di pertamina;-1;0;;#N/A
1579437231819100000;saye_ipin;pertamina susun strategi pencapaian target net zero emission (nze) … energizingyou;1;0;;#N/A
1579436781547950000;bebinsaputra;klw ahok di pertamina gak bisa ngapain makin jauh tertinggal dr petronas kita lihat yg ini;-1;0;;#N/A
1579436077156540000;unprofessore_;dadi komisaris pertamina ulan ngarep we🤣🤣🤣;-1;0;;#N/A
1579435573252870000;ryuseilokal;minta tolong wataru buat siramin pertamina se trek dri atas;0;0;;0
1579435477379460000;VenyLia3;urusan kibul mengibul paham banget dah rezim inisampe pertamina pun manut untuk ngibulxixixi;-1;0;;#N/A
1579435098021450000;antarabiz;"kendalikan inflasi pemprov kalteng &amp; pertamina sidak lpg kg";0;0;;0
1579434860904870000;AgribisnisUnpar;wali kota palangkaraya lakukan koordinasi dengan pertamina untuk pastikan stok elpiji cukup;0;0;;0
1579434772371500000;agaainst;fyi guys pertamina susun strategi pencapaian target net zero emission (nze) keren bgt deh;1;0;;#N/A
1579434542376450000;BenyKohar;"cok bisa apa
 kasus kanjuruhan aja yg dikambinghitamkan pintu tangga
 kalau kasus pertamina paling nti alat ukur nya yg dikambinghitamkan";-1;0;;#N/A
1579434053945940000;SINDOnews;spbu vivo ingin jual bbm ron setara pertalite ini respons pertamina;0;0;;0
1579433956038290000;Bisniscom;vivo mau jual bbm ron setara pertalite ini respons pertamina;0;0;;0
1579433905866030000;Hans80099896;terus kenapa kasus bus trans jakarta yang ancurr kasus sumber waras kasus pertamina yang rugi kasus e-ktp kok kpk mingkem enggak proses tindak lanjut jadi dari sini saja rakyat semua tahu semua politik jahat enggak ada yang jujur satupun;-1;0;;#N/A
1579433368655360000;Baiymaxx;dahlah pake shell aja mles pke pertamina;-1;0;;#N/A
1579433297696130000;AFilzy;muantep ini soalnya pertamina susun strategi pencapaian target net zero emission (nze);1;0;;#N/A
1579432753916830000;ayu_dwita4;inpo guys : pertamina susun strategi pencapaian target net zero emission (nze);0;0;;0
1579432715132470000;Dwiyuyun42;good job pertamina susun strategi pencapaian target net zero emission nze dong ✨;1;0;;#N/A
1579432673495250000;KakUlick;pertamina mantep bnget susun strategi pencapaian target net zero emission nze dong;1;0;;#N/A
1579432189896570000;GZahlea;fyi nih pertamina susun strategi pencapaian target net zero emission (nze) luar biasa ya upaya yg dilakukan 🤗;1;0;;#N/A
1579431204730040000;r18_ade;pertamax aja;1;0;;#N/A
1579431168701000000;ehehehhhe;"aku di pom bensin petugas: pertalite apa pertamax mba
 aku: pertamina pak hahhh";0;0;;0
1579429769216920000;chef_rahdian;"ron kok di mesin mobil saya rasanya jauh lebih enak dari ron petralite
 meragukan
 bbmsubsidi pertalite pertamina";0;0;;0
1579429744335910000;mautmu78;halah ngurus pertamina aja rugi yang jelas ga ada lawanyalawak lu mukidi;-1;0;;#N/A
1579429681836990000;LifepodMedia;viral uji ron pertalite harusnya ternyata cuma ! begini penjelasan pertamina;0;0;;0
1579429626199570000;attractivez;mantul! pertamina susun strategi pencapaian target net zero emission (nze) wow lancar dan sukses ya 🤗;1;0;;#N/A
1579429583497350000;crownead;semoga sukses pertamina susun strategi pencapaian target net zero emission (nze) 👍🏻;1;0;;#N/A
1579429510684230000;btrsama;wuihh hebat nih pertamina susun strategi pencapaian target net zero emission (nze) yeaayy good luck yaah;1;0;;#N/A
1579429486655080000;bilanantic;wah tahu ga pertamina susun strategi pencapaian target net zero emission (nze) moga sukses ya;1;0;;#N/A
1579429392283220000;sejutaq;warbyasah ya guys pertamina susun strategi pencapaian target net zero emission (nze);1;0;;#N/A
1579429390429330000;rwebahansja;wah luar biasa! pertamina susun strategi pencapaian target net zero emission (nze)🤩👍;1;0;;#N/A
1579429286335100000;rwebahansja;wow keren banget!! pertamina susun strategi pencapaian target net zero emission (nze)🔥💪;1;0;;#N/A
1579429283315210000;teropong_news;soal kelangkaan mitan hurasan: pertamina harus identifikasi masalah;0;0;;0
1579429200314130000;kemberua;"jawab min :
 ▪️mendatar :
  my pertamina
 ▪️menurun :
  dexlite
  avgas ayo ikutan";0;0;;0
1579429173416060000;WaspadaOnline;pertamina sumbagut pastikan spbu lakukan uji takar setiap hari;0;0;;0
1579429078226310000;febesaeen;miliar bensin (saham pertamina kali yaa 😁) iphone amin! tuhan megabulkan tweet ini 🙏🏻;1;0;;#N/A
1579429076313730000;AdindaKoe5;pertamina susun strategi pencapaian target net zero emission (nze) energizingyou;1;0;;#N/A
1579429051886110000;JongkiCleleng;"cakung pertamina
 cuaca mendukung ceban pertama";0;0;;0
1579428982344540000;Penawar81469159;saatnyarajangibuljujur saatnyarajangibuljujur;0;0;;0
1579428890942280000;deritaduka11;wuihh hebat nih pertamina susun strategi pencapaian target net zero emission (nze) yeaayy good luck yaah;1;0;;#N/A
1579428778971120000;deritaduka3;keren dong ini pertamina susun strategi pencapaian target net zero emission (nze) mantap moga berjalan lancar ya 👍🏻👍🏻;1;0;;#N/A
1579428737384590000;internetan10;wah tahu ga pertamina susun strategi pencapaian target net zero emission (nze) moga sukses ya;1;0;;#N/A
1579428655927000000;akusyukakamu2;wiih mantap nih pertamina susun strategi pencapaian target net zero emission (nze);1;0;;#N/A
1579428627628050000;akusyukakamu3;warbyasah ya guys pertamina susun strategi pencapaian target net zero emission (nze);1;0;;#N/A
1579428538994000000;seetherbest;pertalite memenuhi standar mutu;1;0;;#N/A
1579428157626930000;seetherbest;sudah melalui pengawasan ketat;1;0;;#N/A
1579427103921310000;seetherbest;pertalite di jamin aman;1;0;;#N/A
1579426408899970000;seetherbest;sudah sesuai dengan standar yah;1;0;;#N/A
1579425981844290000;Acyclovira;mendatar : my pertamina menurun : dexlite avgas;1;0;;#N/A
1579425980946710000;seetherbest;kualitas sudah sesuai standar;1;0;;#N/A
1579425277603890000;seetherbest;pertalite aman 👍;1;0;;#N/A
1579424992215040000;seetherbest;jangan mudah ternakan hoax;0;0;;0
1579424883213500000;abdulla71088263;pertamina petronas itu sakit jiwa gara gara bbm;0;0;;0
1579424587724750000;seetherbest;di jamin kualitas aman;1;0;;#N/A
1579423998621890000;seetherbest;bbm yg di salurkan sudah sesuai standar mutu;1;0;;#N/A
1579423267005550000;parkmiran34;semoga goodluck pertamina susun strategi pencapaian target net zero emission (nze)💓;1;0;;#N/A
1579422958401230000;seetherbest;produk udh sesuai standar yg di tetapkan;0;0;;0
1579422954353750000;seetherbest;selalu jaga kualitas produk;1;0;;#N/A
1579422748736390000;seetherbest;tak perlu ragu ya gengs;0;0;;0
1579422653001390000;seetherbest;sudah sesuai standar mutu;1;0;;#N/A
1579422551864130000;seetherbest;produk dari pertamina jelas teruji;1;-1;;#N/A
1579422453373510000;soloposdotcom;pertalite disebut mengandung oktan pertamina beri penjelasan;0;0;;0
1579422349967130000;Ernawty_11;"♥️mendatar :
  my pertamina✅ ♥️menurun : dexlite✅
  avgas✅ pengen dapet minnnnn";0;0;;0
1579421855454490000;ElshintaDotcom;pertamina cabut izin dua pangkalan elpiji di palangka raya;0;0;;0
1579421544618810000;RoadVoucher;dari dulusaya pake pertalit dari spbu pertaminapaling kadangkala ganti pertamakjadi saya belum bisa membedakan antara pertalit pertamina dengan produk yang lainya kemungkinan perhitungan anda benar mas;0;0;;0
1579421027331120000;slfeepy;semangatt😎;1;0;;#N/A
1579420819008430000;docwtor;semoga makin sukses🙏;1;0;;#N/A
1579420471011180000;jpnncom;juara bertahan kompetisi basket indonesia satria muda pertamina mendatangkan widyanta putra teja sebagai pemain baru untuk ibl musim mendatang satriamudapertamina;1;0;;#N/A
1579419474692040000;MartoTegug;"tuhhhh
 bbm pertamina terjamin aman kualitasnya kan";1;0;;#N/A
1579419362918030000;datanesia_id;dalam lima tahun itu secara nasional kenaikan porsi pengeluaran untuk konsumsi energi rata- rata penduduk indonesia sekitar % namun kenaikan porsi belanja energi penduduk di provinsi rata-rata berada di atas kenaikan di tingkat nasional;0;0;;0
1579419274959270000;MartoTegug;pertamina tetap komitmen jaga kualitas bbm 🤘🏻🤘🏻;1;0;;#N/A
1579419203526090000;Kopi_laut;cukup ditempel setahun pertamina bakal tambah ngglundung;0;0;;0
1579418929084400000;Lasemi_Bue_AL;mendatar : my pertamina menurun : dexlite avgas;0;0;;0
1579418906305100000;DM_N4BYL;produk bbm pertamina sudah sesuai dengan standar pemerintah;1;0;;#N/A
1579418817343950000;DM_N4BYL;bbm pertamina kualitas terjamin aman dan seusai standar pemerintah;1;0;;#N/A
1579418479786020000;MartoTegug;pertamina terbaik gituu lohhh 🤘🏻🤘🏻;1;0;;#N/A
1579417856705730000;NKZ952;bbm pertamina kualitas terjamin aman 🙏🙏🙏;1;0;;#N/A
1579417321994560000;septianagitta24;bbm pertamina terjamin yaaa;1;0;;#N/A
1579416384966390000;in_makiy;info yg jualan seragam pertamina nder;0;0;;0
1579416112277900000;rawayan02;loh udah dikasih sate babi belon sama junjungan loh si ahok yang sekarangngancurin pertamina sedih yah karena ahok gajihnyamilyaran loh tetep open bo 😀😀😀😀😀;-1;0;;#N/A
1579415856224050000;GenBeWise;ga ngapa-ngapain paling nglanjutin program jokowi-ahok karena jokowi hrs ngurus indonesia dan ahok hrs membuat pertamina jd perusahaan kelas dunia;-1;0;;#N/A
1579415756030510000;MartoTegug;bener nihhhh bbm pertamina terjamin kualitasnya;1;0;;#N/A
1579415740649980000;MartoTegug;"kok foto”nya sama semua yakkk
 wekekekekek yg pasti bbm pertamina aman 🤘🏻🤘🏻";1;0;;#N/A
1579415668684120000;septianagitta24;pertamina terbaik;1;0;;#N/A
1579415580058470000;MartoTegug;pertamina kerennnn 🤘🏻🤘🏻;1;0;;#N/A
1579415503936050000;Udinkladoko;dah jadi rahasia umum gaji karyawan pertamina bikin ngiler;0;0;;0
1579415374239760000;MartoTegug;"hati” gessss
 skrg byk info yg ndak jelas yg pasti bbm pertamina dijamin aman kualitasnya";0;0;;0
1579415301766390000;akhmadanwari;benarkah;0;0;;0
1579415166932130000;SriPamungkas15;"dear jawabannya :
 ▪️mendatar :
  my pertamina
 ▪️menurun :
  dexlite
  avgas ayo ikutan : wish me luck";0;0;;0
1579415064809210000;nanapeachy01;nanti aku bawa bensin satu truk pertamina👍🏻;1;0;;#N/A
1579414969762060000;tempodotco;jawaban pertamina soal kabar pertalite disebut punya ron padahal seharusnya memiliki ron tempootomotif;0;0;;0
1579414912715360000;MartoTegug;"tuhhh kan
 bbm pertamina dijamin aman";1;0;;#N/A
1579414866242470000;septianagitta24;pertamina sudah menjamin mutu kualitas bbm;1;0;;#N/A
1579414762022400000;docwtor;pertamina susun strategi pencapaian target net zero emission (nze) energizingyou;1;0;;#N/A
1579414591284860000;advnc00;pertamina telah menkonfirmasi terkait bbm pertalite;1;0;;#N/A
1579414395658340000;kwonobong35;wah luar biasa! pertamina susun strategi pencapaian target net zero emission (nze)🤩👍;1;0;;#N/A
1579414390751000000;MartoTegug;betullll sekalihhhh bbm pertamina semua lolos uji;1;0;;#N/A
1579414278956030000;advnc00;pertamina telah menkonfirmasi terkait bbm pertalite;1;0;;#N/A
1579414259804810000;winas_haik;semoga kerja sama grp dengan pertamina lubricant dapat meningkatkan produktivitas dengan baik 🤝;1;0;;#N/A
1579413910763240000;slfeepy;upaya yang sangat bagus untuk masa depan yang lebih baik dengan mendukung pengurangan karbon good job! pertamina susun strategi pencapaian target net zero emission (nze) energizingyou;1;0;;#N/A
1579413824410880000;Jack_sparwo;udahlah jokowi dan ahok the best! lihat aja betapa rukun dan sejahteranya rakyat indonesia dan betapa pertamina untung besar bbm murah melimpah awokwokwok;1;0;;#N/A
1579413712452340000;MartoTegug;yaaa jelas terujihhhh pertamina kan terbaik🤘🏻🤘🏻;1;0;;#N/A
1579413588405800000;uungkit;semoga goodluck pertamina susun strategi pencapaian target net zero emission (nze)💓;1;0;;#N/A
1579412526085070000;KhairunnisaAzk3;keren bngett pertamina susun strategi pencapaian target net zero emission (nze) mantul🔥;1;0;;#N/A
1579412039843590000;ArafatHarist;"nasib
 salam";0;0;;0
1579412024291130000;MartoTegug;pertamina jossss 🤘🏻🤘🏻;1;0;;#N/A
1579411827347190000;alia70328;apakah pertamina sudah menindak lanjutin keluhan dari masyarakat pengguna pertalite;0;0;;0
1579411598401100000;MartoTegug;pertamina tetap jaga kualitas bbm gesss 🤘🏻🤘🏻;1;0;;#N/A
1579411434936540000;fieda_maranri;ngeles lu basi;-1;0;;#N/A
1579411206548620000;perihw;wah luar biasa! pertamina susun strategi pencapaian target net zero emission (nze)🤩👍;1;0;;#N/A
1579411031486760000;Mazaya98825908;bismillah komisaris pertamina;1;0;;#N/A
1579411016978660000;sejakz;wah luar biasa! pertamina susun strategi pencapaian target net zero emission (nze)🤩👍;1;0;;#N/A
1579410758404040000;midasbuy_id;outfit buat kalian cowok cool ke kondangan di cibubur selasa siang ini witan dhani febri venti nahida dan anak sma bisa nih dicoba jgan lupa parfumnya biar gak bau bawang pertamina - a thread -;0;0;;0
1579410709468710000;sejakz;pertamina susun strategi pencapaian target net zero emission (nze) dukung terus dan berjalan dengan lancar 👍👍;1;0;;#N/A
1579410695825030000;MartoTegug;produk bbm pertamina jelas berkualitaslahhhh dan pasti dijamin aman;1;0;;#N/A
1579410559669530000;caxra99;tangan dingin urus pertamina…wkwk;1;0;;#N/A
1579410544041550000;pvrivasi;"pertamina susun strategi pencapaian target net zero emission (nze)
 semoga bisa berjalan sesuai harapan 👍";1;0;;#N/A
1579410385073250000;pvrivasi;fyi nih! pertamina susun strategi pencapaian target net zero emission (nze) semoga berjalan lancar 👍🏻;1;-1;;#N/A
1579410341808970000;pvrivasi;keren nih pertamina susun strategi pencapaian target net zero emission (nze) good luck pertamina 🤗👍🏻;1;0;;#N/A
1579410212565430000;MartoTegug;"oalahhhh
 tiwas kemarin” rame jebulnya alat yg dipakai kek alat termometer tohhh bbm pertamina kan sdh dijamin aman";0;0;;0
1579410096861610000;Nusakartun;semoga sukses ya!! pertamina susun strategi pencapaian target net zero emission (nze) 👍🏻;1;0;;#N/A
1579410072492740000;Nusakartun;[/ :] + --: pertamina susun strategi pencapaian target net zero emission (nze) dukung terus dan berjalan dengan lancar 👍👍;1;0;;#N/A
1579410055937810000;lintangtwist;berbagai upaya sdah dilakukan pertamina;0;0;;0
1579409899112760000;fokusjatengcom;cegah stunting dan masalah kesehatan ibu hamil di boyolali pertamina jalankan program ‘yok peka’;0;0;;0
1579409730350760000;boelaks;ujang tu tamaik sr nyoh tuan ma mangarati e supayo bisa karajo di anak perusahan pertamina e sato inyo ambiak ujian saranai;0;-1;;#N/A
1579409407968160000;cilik_cilik;pertamina selalu menjaga kualitas bbm;1;0;;#N/A
1579409282122270000;Nusakartun;luar biasa! pertamina susun strategi pencapaian target net zero emission (nze) ini upaya yg hebat ya 👍🏻;1;0;;#N/A
1579409156985210000;Nusakartun;wah keren pertamina susun strategi pencapaian target net zero emission (nze) mantap moga lancar 🥰🥰;1;0;;#N/A
1579409142393240000;Nusakartun;wah luar biasa! pertamina susun strategi pencapaian target net zero emission (nze)🤩👍;1;0;;#N/A
1579409137381030000;cilik_cilik;standar sesuai mutu;1;0;;#N/A
1579409035849530000;cilik_cilik;pertamina selalu menjaga kualitas bbm;1;0;;#N/A
1579408923446370000;trenasia_com;oktan pertalite dikabarkan turun pertamina dan kementerian esdm buka suara trenasia;1;0;;#N/A
1579408791174800000;Nusakartun;wow keren banget!! pertamina susun strategi pencapaian target net zero emission (nze)🔥💪;1;0;;#N/A
1579408781360120000;cilik_cilik;sesuai standar mutu;1;0;;#N/A
1579408758223970000;lintangtwist;pertamina terbaik;1;0;;#N/A
1579408433207720000;cilik_cilik;alatnya canggih 👍;1;0;;#N/A
1579408358054200000;cilik_cilik;pertamina selalu menjaga kualitas;1;0;;#N/A
1579408238810130000;kayyyylane;saluttt umkm naik kelas pertamina lakukan pelatihan spp irt fajriyah usman ungkap ini langkah yg perlu dilakukan pelatihan mengenai sosialisasi spp irt dengan lebih efektif dan berdampak baik bagi umkm penggerakekonomimasyarakat;1;0;;#N/A
1579408129464620000;cilik_cilik;sudahh teruji;1;0;;#N/A
1579408118324550000;Nusantara_Jaya1;betulo banget ngak mungkin perusahaan sebesar pertamina mempertaruhkan reputasinya;0;0;;0
1579407967203470000;cilik_cilik;pertamina selalu menjaga kualitas bbm;1;0;;#N/A
1579407921502650000;HasanEmli;"pasti pas hilang ganti pasti prima nyatany semakin tidak pasti pas
 tidak rela pertamina mundur stelah masuk top";0;0;;0
1579407847703840000;meyyoungg;pertamina terus hadir utk masyarakat sebagai komitmen tanggung jawab sosial dan lingkungan melalui slh satu fokusnya bantu umkm naik kelas dgn menggelar sosialisasi izin spp irt penggerakekonomimasyarakat;0;0;;0
1579407764241400000;AryaM4t4r4m;jangan percaya hoax bbm pertamina itu dijamin aman;1;0;;#N/A
1579407711984570000;cantikkaputry;teruji dan tepat;1;0;;#N/A
1579407600084360000;lintangtwist;mantaap percaya pertamina terbaik;1;0;;#N/A
1579407385491160000;pikiran_rakyat;pertamina siap-siap vivo bakal jual bbm baru pesaing pertalite;1;0;;#N/A
1579407229341810000;MawarSolitaire;"tr nyata tempo hr ada yg
 ngomong di tl bner
 biasa pake bbm dng literan
 yg sama lbh lm wkt pemakai
 an nya
 now bru bbrp hr dah abis pertamina penipu mn contohjunjungan nya
 itu ga beda dng mencuri";0;0;;0
1579407216779890000;Nusantara_Jaya1;aku sih percaya kwalitas produk pertamina;1;0;;#N/A
1579407135817220000;lintangtwist;ngehoax mulu ya merka dg alat ga jelas;-1;0;;#N/A
1579407004887850000;AryaM4t4r4m;pelayanan pertamina luar biasa;1;0;;#N/A
1579406997086420000;cantikkaputry;pertamina terjamin kualitasnya;1;0;;#N/A
1579406697650880000;n4byl5;masyarakat yakin bbm pertamina kualitas terjamin aman;1;0;;#N/A
1579406529379600000;AryaM4t4r4m;dengerin nih si ramli bbm pertamina sudah pasti dijamin aman ko’;1;0;;#N/A
1579406514858890000;fokusjatengcom;pertamina edukasi masyarakat manfaatkan eceng gondok sebagai sumber energi baru terbarukan di boyolali;1;0;;#N/A
1579406433539410000;AryaM4t4r4m;pertamina luar biasa;1;0;;#N/A
1579406423989290000;n4byl5;kualitas bbm pertamina terjamin aman dong ✅;1;1;;1
1579406421590180000;AryaM4t4r4m;kualitas bbm pertamina dijamin aman;1;1;;1
1579406397959440000;DexSeriesID;"saking cintanya papah ke pertamina dex dexcommunity friendswithdex fwd
 dexseriesid durableengineextremeperformance dieselhematbertenaga";0;1;;#N/A
1579406291105390000;lintangtwist;nah mesin cfr ini hasilnya lebh akurat;1;0;;#N/A
1579406274441420000;AryaM4t4r4m;bbm dari pertamina sudah jelas dijamin aman;1;0;;#N/A
1579406256200370000;lintangtwist;yg valid by pertamina ya bukan yg sembarangan alat;-1;0;;#N/A
1579406183328540000;AryaM4t4r4m;kurang dari saja pertamina g bakalan mendistribusikan;1;0;;#N/A
1579405787675260000;IrvanWis;mantapp;1;1;;1
1579405764124230000;Elrito_M;pertamina the best;1;1;;1
1579405655055960000;rakafm_bandung;inforaka pertamina mengumumkan perubahan harga bbm harga pertamax di jakarta banten jawa barat jawa timur jawa tengah bali ntb dan ntt turun jadi rp /liter harga tersebut turun rp dari sebelumnya rp /liter;0;0;;0
1579405469205950000;AryaM4t4r4m;pastilah bbm pertamina dijamin aman;1;1;;1
1579405321667510000;n4byl5;bbm pertamina kualitas terjamin aman genks;1;1;;1
1579405262259380000;n4byl5;produk bbm pertamina berkualitas aman;1;1;;1
1579405201777520000;AryaM4t4r4m;"mantap nih
 pertamina terbaik";1;1;;1
1579405172442550000;AryaM4t4r4m;pertamina tetap jaga kualitas;1;1;;1
1579405139026520000;Nusantara_02;"bener banget itu mana mungkin pertamina mempertaruhkan reputasinya kualitaspertaminadijaminaman
 bbm pertamina dijamin aman";1;1;;1
1579405089298850000;AryaM4t4r4m;bbm pertamina jelas dijamin aman;1;1;;1
1579405030868030000;Nusantara_02;"ini baru bener alatnya bener sample uji juga bener kualitaspertaminadijaminaman
 bbm pertamina dijamin aman";1;1;;1
1579405011536470000;IrvanWis;ga di ragukan lagi;1;1;;1
1579404937343440000;AryaM4t4r4m;kualitas bbm pertamina dijamin aman;1;1;;1
1579404872981810000;Nusantara_02;"pemerintah ikut awasin mutu produk pertamina dong kualitaspertaminadijaminaman
 bbm pertamina dijamin aman";1;1;;1
1579404797694060000;AbangSatus;"pertalite aman
 -bbm pertamina telah melalui proses quality control";1;1;;1
1579404765897060000;hvezar;untuk itu masyarakat tak perlu ragu dan cemas dengan berita yang beredar di luar faktanya produk dari pertamina telah lolos uji teknis dan aman di gunakan untuk masyarakat luas bbm pertamina dijamin aman kualitaspertaminadijaminaman;1;1;;1
1579404582006190000;hvezar;pemerintah telah melakukan pengujian terkait standar dan mutu bbm jenis pertalite dan hasilnya tidak adanya indikasi off spec untuk bbm jenis pertalite semua sudah sesuai standar dan mutu bbm pertamina dijamin aman kualitaspertaminadijaminaman;1;1;;1
1579404507897030000;sukarja;kadrun ngetes pertalite pake alat ukur abal hasilnya ya beda pertalite pertamina;-1;-1;;-1
1579404284621660000;IrvanWis;sesuai standart;1;1;;1
1579404269316640000;IrvanWis;sangat berkualitas;1;1;;1
1579404208385960000;AryaM4t4r4m;pertamina terbaik;1;1;;1
1579404065452470000;IrvanWis;percaya dh ama pertamina;1;1;;1
1579404055247730000;AryaM4t4r4m;pertamina jaga bbm tetap berkualitas;1;1;;1
1579403776985030000;midasbuy_id;bensin di malaysia murah banget tapi petronas tetap untung sementara pertamina terus merugi meskipun harga bensin sudah dinaikkan padahal rakyat belinya cash gak pernah ngutang loh;0;0;;0
1579403713210650000;hvezar;berbagai pengamat otomotif juga angkat bicara terkait ini bahwa pertalite yang di pasarkan dalam negeri sudah memenuhi standar mutu bbm bbm pertamina dijamin aman kualitaspertaminadijaminaman;1;1;;1
1579403682017580000;hvezar;isu yang beredar yg mengatakan bahwa pertalite semakin boros juga tidak benar produk dari pertamina sudah sesuai dengan standar mutu dalam negeri jangan mudah termakan oleh berita yang belum tentu benar faktanya bbm pertamina dijamin aman kualitaspertaminadijaminaman;0;0;;0
1579403642616320000;hvezar;isu miring yang beredar di media sosial tak bisa di pertanggungjawabkan faktanya oktan yang terkandung dalam bbm jenis pertalite sudah sesuai dengan standar mutu yang ada bbm pertamina dijamin aman kualitaspertaminadijaminaman;0;0;;0
1579403606717260000;bandifains4230;"kuota bbm subsidi ditambah pertamina dorong penyaluran tepat sasaran
 jambi
 bbmsubsidi
 bbmbersubsidi
 bantuanbbmuntukrakyat
 bltbbmtepatsasaran
 subsiditepatsasaran
 semuademikesejahteraan";0;0;;0
1579403595153580000;IrvanWis;percayakan pada pertamina;1;1;;1
1579403541705530000;AryaM4t4r4m;"formula pertalite tidak berubah
 dan pertamina tetap menjamin bbm subsidi aman";1;1;;1
1579403494091780000;AryaM4t4r4m;pertamina jamin bbm subsidi tetap berkualitas;1;1;;1
1579403443961490000;PortalSDAdotcom;lowongan kerja pertamina + cara daftar onlinenya ada loker pertamina siap kamu lamar lowongan lowongankerja;0;0;;0
1579403441574920000;AryaM4t4r4m;pertamina mantap;1;1;;1
1579403330287440000;AryaM4t4r4m;jika mau uji coba pakai cfr yang jelas valid hasilnya dan berstadar internasional bbm pertamina dijamin aman;1;1;;1
1579403025235420000;cantikkaputry;pertamina terpercaya;1;1;;1
1579402884088990000;Antara_Kalteng;diduga melanggar pertamina cabut izin dua pangkalan elpiji di palangka raya;-1;-1;;-1
1579402799422800000;AryaM4t4r4m;"bbm yang disalurkan pertamina sudah di uji coba
 dan hasilnya on spec bbm pertamina dijamin aman";1;1;;1
1579402731391180000;86Rengginang;lo pasti kerja di pertamina;0;0;;0
1579402727175890000;AryaM4t4r4m;pelayanan pertamina sekarang sangat luar biasa dan pertamina jamin bahwa bbm subsidi aman;1;1;;1
1579402523412430000;prgjurit;pertamina memastikan produksi bbm yang berkualitas karena sudah diuji berbagai tes terbaru yang mana seluruh jenis bbm nya telah lolos uji standar dan mutu sesuai jenis ron nya bbm pertamina dijamin aman kualitaspertaminadijaminaman;1;1;;1
1579402400737420000;PatraNiagaRJBT;"wajib download aplikasi mypertamina dan linkaja
  akun jangan di private ya sob
  periode hingga tanggal oktober giveaway
 tebakanasik
 patraniagarjbt
 pertamina";0;0;;0
1579402266301580000;PatraNiagaRJBT;"caranya mudah kok
  wajib follow instagram twitter facebook dan tiktok dan tulis jawabanmu di kolom komentar dan tag minimal teman kamu
  like dan save sebanyak-banyaknya postingan pertamina patra niaga rjbt
  retweet postingan ini";0;0;;0
1579402103197700000;prgjurit;"ppptmgp atau lemigas telah menguji pertalite yang diambil langsung pada beberapa spbu di jakarta
 hasilnya bahwa sampel pertalite telah memenuhi standar dan mutu bbm jenis ron yg dipasarkan didalam negeri bbm pertamina dijamin aman kualitaspertaminadijaminaman";0;0;;0
1579402057672690000;prgjurit;pengamat otomotif mukiat sutikno menegaskan pertalite sudah sesuai standar mutu sehingga jika ada anggapan pertalite boros maka itu tidak beralasan jadi masyarakat tidak perlu meragukan kualitas pertalite bbm pertamina dijamin aman kualitaspertaminadijaminaman;0;0;;0
1579401971681070000;su57_edi;ayo pertamina jawab dg ilmu bukan cuma bantahan omong kosong☝️;-1;-1;;-1
1579401925812200000;AryaM4t4r4m;yang hobi provokasi biasanya mantan pecatan pertamina audah menjamin bahwa bbm subsidi aman dan berkualitas;-1;-1;;-1
1579401882204010000;sariagri_id;pertalite dituding ron begini tanggapan pertamina sariagri pertanian;0;0;;0
1579401665555630000;ChanaRangers;kualitas pertalite telah memenuhi standar mutu yg ada jangan khawatir soal kualitas produk dari pertamina sudah sesuai ketentuan yg berlaku bbm pertamina dijamin aman kualitaspertaminadijaminaman;0;0;;0
1579401397212420000;ChanaRangers;masyarakat tidak perlu meragukan kualitas pertalite karena hasil uji lemigas telah sesuai dengan standar mutunya pengamat otomotif menyampaikan hal ini yg berkata pertalite lebih boros tidak beralasan bbm pertamina dijamin aman kualitaspertaminadijaminaman;0;0;;0
1579401299065720000;prgjurit;oleh karena itu masyarakat tidak perlu meragukan kualitas dan mutu bbm pertamina yang dipasarkan di dalam negeri bbm pertamina dijamin aman kualitaspertaminadijaminaman;1;1;;1
1579400957804580000;akunBaruPack;memang kiblat fashion di pertamina;0;0;;0
1579400770654740000;4di53tiavv;viral bbm pertalite cuma punya ron ! pertamina beri penjelasan;0;0;;0
1579400646096480000;leznhart;kaos keren di shopee!! - a thread ( krl jabodetabek lisa shopee rp doil cepmek sunscreen naruto injoo ptong senin blue lock jendragonisreal lulu apel pagi senin rp bangtan park jisung bima sakti pln pertamina motor army enhypen bts harbolnas video marshanda doil;0;0;;0
1579400255501930000;babegalak1;"pertamina keren lah kualitaspertaminadijaminaman
 bbm pertamina dijamin aman";1;1;;1
1579400228176010000;septianagitta24;pertamina terjamin yaaa;1;1;;1
1579400117916140000;babegalak1;"pastinya pertamina ngak akan main main dengan mutu dari bbm produksinya kualitaspertaminadijaminaman
 bbm pertamina dijamin aman";1;1;;1
1579399943403770000;LekMarteg;"mantappp
 bbm pertamina sudah pasti dijamin aman";1;1;;1
1579399777900720000;LekMarteg;tuhhh yg bener bbm pertamina dijamin aman dehhh🤘🏻🤘🏻;1;1;;1
